ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:00005758	alluvial swamp soil	ENVO:00002871	alluvial soil			A portion of alluvial soil which is part of a swamp ecosystem.
ENVO:00005759	alluvial paddy field soil	ENVO:00002871|ENVO:00005740	alluvial soil|paddy field soil			Alluvial soil whichi is part of a paddy field.
ENVO:00005760	burned soil	ENVO:00001998	soil	burnt soil		Soil which has been transformed through a combustion process.
ENVO:00005761	meadow soil	ENVO:00001998	soil			Soil which is part of a meadow.
ENVO:00005762	chloropicrin enriched soil	ENVO:00003082	enriched soil			A portion of chloropicrin enriched soil is a portion of soil with elevated levels of chloropicrin.
ENVO:00005763	humus-rich acidic ash soil	ENVO:00003082	enriched soil			Soil which 1) has increased levels of humus, 2) has low pH levels, 3) has increased levels of mineral ash.
ENVO:00005764	pond soil	ENVO:00001998	soil			Soil which is adjacent to a pond.
ENVO:00005765	frozen compost soil	ENVO:00005747|ENVO:01001526	compost soil|frozen soil			Compost soil which is frozen.
ENVO:00005766	limed soil	ENVO:00001998	soil			Soil which has been amended with mineral additives to increase its pH.
ENVO:00005767	manured soil	ENVO:00001998	soil			Soil which has, as a part, a portion of either fresh or processed animal manure.
ENVO:00005768	orchid soil	ENVO:00001998	soil			Soil which has properties to which plants in the Family Orchidaceae have adapted, including increased levels of aeration and drainage.
ENVO:00005769	mountain forest soil	ENVO:00002261|ENVO:00005786	forest soil|upland soil			Soil which is part of a forest growing on a mountain.
ENVO:00005770	beech forest soil	ENVO:00002261	forest soil			Soil which is part of a forest whose communites of arborescent plants are dominated the genus Fagus.
ENVO:00005771	muddy soil	ENVO:00001998	soil			Soil which is composed of a large proportion of mud, thus having properties resembling mud.
ENVO:00005772	orchard soil	ENVO:00005749	farm soil			Soil in which trees from an orchard grow.
ENVO:00005773	pasture soil	ENVO:00001998	soil			Soil which is found in a pasture and in which vegetation, such as the grass used for the grazing of ungulates, grows.
ENVO:00005774	peat soil	ENVO:00002243	histosol	peat|turf		A histosol which is formed by the decomposition of vegetation or organic matter.
ENVO:00005775	salt contaminated soil	ENVO:00002116	contaminated soil	salty soil		Soil which has elevated concentrations of sodium chloride.
ENVO:00005776	peaty paddy field soil	ENVO:00003082|ENVO:00005740	enriched soil|paddy field soil			Paddy field soil which has increased levels of peat.
ENVO:00005777	steppe soil	ENVO:00005750	grassland soil			A portion of soil which is found in a steppe.
ENVO:00005778	tropical soil	ENVO:00001998	soil			Soil which is part of a tropical environment.
ENVO:00005779	vegetable garden soil	ENVO:00002263	garden soil			Garden soil which is part of a garden used for the cultivation of vegetables.
ENVO:00005780	greenhouse soil	ENVO:00001998	soil			A portion of soil which is found in a greenhouse.
ENVO:00005781	heat stressed soil	ENVO:00001998	soil			Soil which is has been heated such that its chemical, physical, or biological properties are destabilised.
ENVO:00005782	ornithogenic soil	ENVO:00001998	soil			Soil which is formed from avian fecal matter.
ENVO:00005783	leafy wood soil	ENVO:00002261	forest soil			Soil which is part of a woodland dominated by leafy trees.
ENVO:00005784	spruce forest soil	ENVO:00002261	forest soil			Soil which is part of a forest whose communites of arborescent plants are dominated the genus Picea.
ENVO:00005786	upland soil	ENVO:00001998	soil			Soil which is part of some elevated land.
ENVO:00005787	eucalyptus forest soil	ENVO:00002261	forest soil			Soil which is part of a forest whose communites of arborescent plants are dominated the genus Eucalyptus.
ENVO:00005788	rubber plantation soil	ENVO:00002259|ENVO:00005749	agricultural soil|farm soil			
ENVO:00005789	bluegrass field soil	ENVO:00002259	agricultural soil			Bluegrass field soil is a soil which is found in a field of Kentucky Bluegrass (Poa pratensis).
ENVO:00005790	red soil	ENVO:00001998	soil			Soil which has 1) low concentrations of nutrients and humus, 2) low water retention capacity, 3) textural variation from sand to clay, 4) a porous and friable structure, and 5) low concentrations of soluble salts.
ENVO:00005791	sterile water	ENVO:00002006	liquid water			Sterile water is water which does not contain lliving organisms.
ENVO:00005792	underground water	ENVO:00002006	liquid water	subterranean water	envoPolar	Water which has physicochemical properties determined by processes which occur beneath the planetary crust.
ENVO:00005793	muddy water	ENVO:00002006	liquid water			
ENVO:00005794	water scum	ENVO:00003930	scum			
ENVO:00005795	marine mud	ENVO:01000001	mud		envoPolar	Mud which is part of a marine ecosystem.
ENVO:00005796	marine sludge	ENVO:00002044	sludge			
ENVO:00005797	lake bottom mud	ENVO:01000001	mud			Mud which constitutes the bed of a lake.
ENVO:00005798	acid dune sand	ENVO:01000017	sand			
ENVO:00005799	rocky sand	ENVO:01000017	sand			
ENVO:00005800	desert sand	ENVO:01000017	sand			Sand which is part of a desert.
ENVO:00005802	bulk soil	ENVO:00001998	soil			Soil that is not penetrated by the root systems of plants.
ENVO:00010483	environmental material			portion of environmental material		A material entity which other material entities in an environmental system are primarily or partially composed of.
ENVO:00010505	aerosol	ENVO:00010483	environmental material		envoAtmo	Airborne solid particles (also called dust or particulate matter (PM)) or liquid droplets.
ENVO:00010506	emulsion	ENVO:00010483	environmental material			A mixture of two immiscible (unblendable) substances. One substance (the dispersed phase) is dispersed in the other (the continuous phase).
ENVO:00010623	dolomite	ENVO:00002016	sedimentary rock			A sedimentary carbonate rock and a mineral, both composed of calcium magnesium carbonate CaMg(CO3)2 found in crystals.
ENVO:0010001	anthropogenic environmental material	ENVO:00010483	environmental material			Anthropogenic material in or on which organisms may live.
ENVO:0010003	agricultural environmental material	ENVO:0010001	anthropogenic environmental material			
ENVO:01000000	humus	ENVO:01000814|ENVO:04000008	soil organic matter|solid environmental material			Organic matter in soil which has reached a point of stability, where it will break down no further and might, if conditions do not change, remain essentially as it is for centuries, or millennia.
ENVO:01000001	mud	ENVO:00010483	environmental material			An environmental material which is a liquid or semi-liquid mixture of water and some combination of soil, silt, and clay particles.
ENVO:01000016	silt	ENVO:01000060	particulate environmental material			Particulate environmental material which is primarily composed of silt particles.
ENVO:01000017	sand	ENVO:01000060	particulate environmental material			Particulate environmental material which is composed primarily of particles of sand with only minor proportions of other substances.
ENVO:01000018	gravel	ENVO:01000814	solid environmental material			An environmental material which is composed primarily of pieces of gravel.
ENVO:01000060	particulate environmental material	ENVO:00010483	environmental material	particulate matter	envoAtmo|envoPolar	An environmental material which is composed primarily of particles.
ENVO:01000063	planktonic material	ENVO:01000155	organic material		envoPolar	A portion of planktonic material is a portion of environmental material primarily composed of plankton.
ENVO:01000070	terrigenous sediment	ENVO:00002007	sediment			Sediment comprised of weathered continental rocks, wind blown dust, volcanic ash or other terrestrial material.
ENVO:01000082	biogenous sediment	ENVO:00002007	sediment		envoPolar	Biogenous sediment is derived from living organisms, typically planktonic organisms possessing shells, frustules or coccoliths.
ENVO:01000110	hydrogenous sediment	ENVO:00002007	sediment			Hydrogenous sediment is derived from solutes that precipitate out of sea water by a variety of chemical reactions. These are typically less abundant than other sediment types.
ENVO:01000111	cosmogenous sediment	ENVO:00002007	sediment			Cosmogenous sediment is derived from extraterrestrial dust and debris in the form of meteorites and similar entities.
ENVO:01000112	polymetallic nodule	ENVO:01000110	hydrogenous sediment	manganese nodule		Polymetallic nodules, also called manganese nodules, are rock concretions on the sea bottom formed of concentric layers of iron and manganese hydroxides around a core. Nodules vary in size from tiny particles visible only under a microscope to large pellets more than 20 centimetres (8 in) across. However, most nodules are between 5 and 10 cm in diameter.
ENVO:01000113	suspended sediment	ENVO:00002007	sediment			Suspended sediment, or suspended load, is the term for the particles settle  slowly enough to be carried in flowing water (such as a stream or coastal area) either without touching the bed or while only intermittently touching it. These particles are generally of the fine sand, silt and clay size, although larger particles may be carried as well depending on the intensity of the flow.
ENVO:01000114	boulder sediment	ENVO:00002007	sediment			Sediment characterised by an average particle diameter greater than 256 mm.
ENVO:01000115	cobble sediment	ENVO:00002007	sediment			Sediment characterised by an average particle diameter between 64 and 256 mm.
ENVO:01000116	pebble sediment	ENVO:00002007	sediment			Sediment characterised by an average particle diameter between 4 and 32 mm.
ENVO:01000117	granular sediment	ENVO:00002007	sediment			Sediment characterised by an average particle diameter between 2 and 4 mm.
ENVO:01000118	sandy sediment	ENVO:00002007	sediment			Sediment characterised by an average particle diameter between 62.5 micrometers and 2 mm.
ENVO:01000119	silty sediment	ENVO:00002007	sediment			Sediment characterised by an average particle diameter between 3.9 and 62.5 micrometers.
ENVO:01000120	clay sediment	ENVO:00002007	sediment			Sediment characterised by an average particle diameter between 1 and 3.9 micrometers.
