ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:00002000	slope	BFO:0000050 some ENVO:01000799|ENVO:01001886	 some astronomical body|landform	flank|side		A solid astronomical body part which is part of the planetary surface between the peak of an elevation or the bottom of a depression and relatively flat surrounding land.
ENVO:00002005	air	BFO:0000051 some ENVO:01000266|ENVO:01000797	 some water vapour|gaseous environmental material		obo:subsets/envo-basic.obo#EnvO-Lite-GSC|obo:subsets/envo-basic.obo#envoPolar	The mixture of gases (roughly (by molar content/volume: 78% nitrogen, 20.95% oxygen, 0.93% argon, 0.038% carbon dioxide, trace amounts of other gases, and a variable amount (average around 1%) of water vapor) that surrounds the planet Earth.
ENVO:00002006	liquid water	ENVO:01000815	liquid environmental material	water		An environmental material primarily composed of dihydrogen oxide in its liquid form.
ENVO:00002007	sediment	ENVO:01000060	particulate environmental material		obo:subsets/envo-basic.obo#EnvO-Lite-GSC|obo:subsets/envo-basic.obo#envoPolar	Particulate environmental material which is formed as a result of the transport and deposition of particles by flowing liquid.
ENVO:00002008	dust	ENVO:01000060	particulate environmental material		obo:subsets/envo-basic.obo#envoPolar	Particulate environmental material with diameters less than 500 micrometers.
ENVO:00002010	saline water	ENVO:00002006	liquid water	salt water		Water which contains a significant concentration of dissolved salts.
ENVO:00002011	fresh water	ENVO:00002006	liquid water	freshwater|sweet water	obo:subsets/envo-basic.obo#envoEmpo|obo:subsets/envo-basic.obo#envoPolar	Water which has a low concentration of dissolved solutes, particularly that of sodium chloride.
ENVO:00002012	hypersaline water	ENVO:00002010	saline water		obo:subsets/envo-basic.obo#envoPolar	Water which contains a highly increased concentration of dissolved salts, surpassing the average salinity of seawater.
ENVO:00002019	brackish water	ENVO:00002010	saline water		obo:subsets/envo-basic.obo#envoPolar	Water which has a higher salinity than fresh water but a lower salinity than marine water.
ENVO:00002030	aquatic biome	ENVO:00000428	biome			A biome which is determined by a water body and which has ecological climax communities adapted to life in or on water.
ENVO:00002045	anaerobic sediment	ENVO:00002007	sediment	anoxic sediment	obo:subsets/envo-basic.obo#envoPolar	Sediment characterised by the absence of oxygen.
ENVO:00002113	deep marine sediment	ENVO:03000033	marine sediment	deep marine sediments|pelagic sediment {alternative name}	obo:subsets/envo-basic.obo#envoPolar	Sediment that accumulates in the flat or very gently sloping areas of the deep ocean basin floor. The three main types of deep marine sediment, also known as pelagic sediment, are siliceous oozes, calcareous oozes, and red clays.
ENVO:00002116	contaminated soil	ENVO:00003082	enriched soil			A portion of contaminated soil is a portion of soil with elevated levels of some contaminant.
ENVO:00002144	cave wall	BFO:0000050 some ENVO:00000067|ENVO:01001311|RO:0002473 some ENVO:01000814	 some cave| some solid environmental material|solid surface layer			A solid surface layer which 1)  forms part of the boundary between the cavity of a cave and its solid container and 2) is roughtly perpendicular to the cave floor.
ENVO:00002149	sea water	ENVO:00002010	saline water	ocean water|seawater		Water which has physicochemical properties that have been determined by the processes occuring in a sea or ocean.
ENVO:00002150	coastal sea water	ENVO:00002149	sea water	coastal ocean water|coastal oceanic water|coastal seawater|coastal water	obo:subsets/envo-basic.obo#envoPolar	Coastal sea water is sea water that is adjacent to a coast.
ENVO:00002200	sea ice	ENVO:01001557|RO:0001000 some ENVO:00002149	 some sea water|water-body-derived ice		obo:subsets/envo-basic.obo#envoPolar	Water ice which has formed by the freezing of sea water.
ENVO:00002236	cryosol	BFO:0000050 some ENVO:00000134|ENVO:01001526	 some permafrost|frozen soil	gelisol	obo:subsets/envo-basic.obo#envoPolar	Cryosols comprise mineral soils formed in a permafrost environment. Where water is present, it occurs primarily in the form of ice. Cryogenic processes are the dominant soil-forming processes.
ENVO:00002243	histosol	ENVO:00001998	soil			Histosols comprise soils formed in organic material. These vary from soils developed in predominantly moss peat in boreal, arctic and subarctic regions, via moss peat, reeds/ sedge peat (fen) and forest peat in temperate regions to mangrove peat and swamp forest peat in the humid tropics. Histosols are found at all altitudes, but the vast majority occurs in lowlands.
ENVO:00002269	thermocline	ENVO:01000258	fluid cline			A cline across which temperature changes rapidly.
ENVO:00002270	chemocline	ENVO:01000258	fluid cline		obo:subsets/envo-basic.obo#envoPolar	A cline across which the chemical composition of a fluid changes rapidly.
ENVO:00002450	ocean basin	ENVO:01000275|RO:0002220 some ENVO:00000015	 some ocean|structural basin		obo:subsets/envo-basic.obo#envoPolar	A structural basin that is below sea level.
ENVO:00002982	clay	BFO:0000051 some ENVO:01003003|ENVO:01000060	 some particle of clay|particulate environmental material			Particulate environmental material which 1) is composed primarily of clay particles, with only minor proportions of other materials, 2) demonstrates plasticity when wet, and 3) is capable of hardening when dried or fired.
ENVO:00003044	brine	ENVO:00002012	hypersaline water		obo:subsets/envo-basic.obo#envoPolar	Water saturated or nearly saturated with salt (NaCl).
ENVO:00003082	enriched soil	ENVO:00001998	soil			A portion of enriched soil is a portion of soil with elevated levels of some material entity.
ENVO:00005741	alpine soil	BFO:0000050 some ENVO:01000254|ENVO:00001998|RO:0000086 some ENVO:01000340	 some alpine| some environmental system|soil		obo:subsets/envo-basic.obo#envoPolar	Soil which is part of an alpine environment.
ENVO:00005774	peat soil	ENVO:00002243	histosol	peat|turf		A histosol which is formed by the decomposition of vegetation or organic matter.
ENVO:00005792	underground water	ENVO:00002006|RO:0001025 some ENVO:01000941	 some planetary subsurface zone|liquid water	subterranean water	obo:subsets/envo-basic.obo#envoPolar	Water which has physicochemical properties determined by processes which occur beneath the planetary crust.
ENVO:00005795	marine mud	ENVO:01000001	mud		obo:subsets/envo-basic.obo#envoPolar	Mud which is part of a marine ecosystem.
ENVO:00009686	ice rise	BFO:0000050 some ENVO:00000380|ENVO:01001884	 some ice shelf|surface landform		obo:subsets/envo-basic.obo#envoPolar	An ice rise is an elevation which is part of an ice shelf, typically dome shared, and formed by the ice shelf overriding an obstruction in the seabed. An ice rise may be adjacent only to an ice shelf, or to an ice shelf and a sea. For some features, properly ice rises, the term island has become established through usage.
ENVO:00009725	ice piedmont	ENVO:00000133	glacier		obo:subsets/envo-basic.obo#envoPolar	A glacier covering a coastal strip of low-lying land backed by mountains, and sloping gently seaward over a distance up to 30km or more to terminate in ice cliffs or to merge with an ice shelf.
ENVO:00009726	strand crack	ENVO:01000667	geological fracture		obo:subsets/envo-basic.obo#envoPolar	Fissure at the junction between an inland ice sheet, ice piedmont or ice rise and an ice shelf, the latter being subject to the rise and fall of the tide.
ENVO:00010483	environmental material			portion of environmental material		A material entity which other material entities in an environmental system are primarily or partially composed of.
ENVO:00010504	surface layer	ENVO:01001684	interface layer			A layer of some material entity which is adjacent to one or more of its external boundaries and directly interacts with its immediate surroundings.
ENVO:00010505	aerosol	BFO:0000051 some ENVO:01000797|ENVO:00010483	 some gaseous environmental material|environmental material		obo:subsets/envo-basic.obo#envoAtmo	Airborne solid particles (also called dust or particulate matter (PM)) or liquid droplets.
ENVO:00012408	aquifer	BFO:0000051 some ENVO:00000328|BFO:0000051 some ENVO:00000329|ENVO:01001275	 some phreatic zone| some vadose zone|solid layer		obo:subsets/envo-basic.obo#envoPolar	An underground layer of water-bearing permeable rock or unconsolidated materials (gravel, sand, silt, or clay) from which groundwater can be usefully extracted using a water well.
ENVO:01000001	mud	BFO:0000051 some ENVO:00001998|BFO:0000051 some ENVO:00002006|BFO:0000051 some ENVO:00002982|BFO:0000051 some ENVO:01000016|ENVO:00010483	 some clay| some liquid water| some silt| some soil|environmental material			An environmental material which is a liquid or semi-liquid mixture of water and some combination of soil, silt, and clay particles.
ENVO:01000007	organic object formed through microbial activity	ENVO:01001814	organic object	microbial feature	obo:subsets/envo-basic.obo#envoPolar	An organic object which is formed as a result of the biological processes mediated by microbial assemblages.
ENVO:01000016	silt	BFO:0000051 some ENVO:00000343|ENVO:01000060	 some particle of silt|particulate environmental material			Particulate environmental material which is primarily composed of silt particles.
ENVO:01000017	sand	BFO:0000051 some ENVO:00000340|ENVO:01000060	 some particle of sand|particulate environmental material			Particulate environmental material which is composed primarily of particles of sand with only minor proportions of other substances.
ENVO:01000019	cave floor	BFO:0000050 some ENVO:00000067|ENVO:01001311	 some cave|solid surface layer			A solid surface layer which 1) forms part of the boundary between the cavity of a cave and its solid container and 2)  is the closest solid boundary to the gravitational centre of the astronomical body of which the cave is a part.
ENVO:01000023	marine pelagic biome	BFO:0000051 some ENVO:00001999|ENVO:00000447	 some marine water body|marine biome		obo:subsets/envo-basic.obo#envoPolar	The marine pelagic biome (pelagic meaning open sea) is that of the marine water column, from the surface to the greatest depths.
ENVO:01000024	marine benthic biome	ENVO:00000447	marine biome		obo:subsets/envo-basic.obo#envoPolar	The marine benthic biome (benthic meaning 'bottom') encompasses the seafloor and includes such areas as shores, littoral or intertidal areas, marine coral reefs, and the deep seabed.
ENVO:01000025	marine neritic benthic zone biome	ENVO:01000024	marine benthic biome		obo:subsets/envo-basic.obo#envoPolar	The marine neritic zone biome comprises sea floor from the high tide mark to a continental shelf break. This zone generally extends to 200 m below average sea level.
ENVO:01000044	obsolete marine pelagic feature				obo:subsets/envo-basic.obo#envoPolar	OBSOLETE A prominent or distinctive aspect, quality, or characteristic of environments occurring within the marine water column.
ENVO:01000048	ocean biome				obo:subsets/envo-basic.obo#envoPolar	A marine biome which is determined by an ocean.
ENVO:01000057	marine algal bloom	ENVO:2000004	algal bloom	red tide	obo:subsets/envo-basic.obo#envoPolar	A marine algal bloom is a rapid increase or accumulation in the population of algae in a marine system. Typically, only one or a small number of phytoplankton  species are involved. Although there is no officially recognized threshold level, algae can be considered to be blooming at concentrations of hundreds to thousands of cells per milliliter, depending on the severity.
ENVO:01000060	particulate environmental material	BFO:0000051 some ENVO:01003002|ENVO:00010483	 some particle|environmental material	particulate matter	obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	An environmental material which is composed primarily of particles.
ENVO:01000061	marine wind mixed layer	BFO:0000050 some ENVO:00000209|ENVO:01000295	 some marine photic zone|marine layer	epipelagic mixed layer	obo:subsets/envo-basic.obo#envoMarine|obo:subsets/envo-basic.obo#envoPolar	The upper part of the marine water column with generally uniform properties resulting from wind-driven mixing.
ENVO:01000063	planktonic material	ENVO:01000155	organic material		obo:subsets/envo-basic.obo#envoPolar	A portion of planktonic material is a portion of environmental material primarily composed of plankton.
ENVO:01000065	marine oxygen minimum zone	BFO:0000050 some ENVO:00001999|ENVO:01000686	 some marine water body|marine water mass		obo:subsets/envo-basic.obo#envoPolar	A marine water mass which is characterized by having much lower than normal dissolved oxygen concentrations persistently.
ENVO:01000066	marine anoxic zone	BFO:0000050 some ENVO:00001999|ENVO:01001201	 some marine water body|marine environmental zone	dead zone	obo:subsets/envo-basic.obo#envoPolar	Marine anoxic zones are areas of marine water that are depleted of dissolved oxygen. This condition is generally found in areas that have restricted water exchange. In most cases, oxygen is prevented from reaching the deeper levels by a physical barrier (sill) as well as by a pronounced density stratification. Anoxic conditions will occur if the rate of oxidation of organic matter by bacteria is greater than the supply of dissolved oxygen.
ENVO:01000067	marine current	ENVO:01001607|RO:0002473 some ENVO:00002149	 some sea water|water current		obo:subsets/envo-basic.obo#envoPolar	A water current which is maintained by a continuous, directed movement of marine water, generated by forces caused by breaking waves, wind, Coriolis force, temperature and salinity differences, and tides caused by the gravitational pull of astronomical bodies. Depth contours, shoreline configurations and interaction with other currents influence a current's direction and strength.
ENVO:01000075	marine thermocline	ENVO:00002269	thermocline		obo:subsets/envo-basic.obo#envoPolar	A thermocline which is part of a marine water body.
ENVO:01000076	marine chemocline	ENVO:00002270	chemocline		obo:subsets/envo-basic.obo#envoPolar	A marine chemocline is a marine cline caused by a strong, vertical chemistry gradient within a body of marine water. Chemoclines most commonly occur where local conditions favor the formations of anoxic bottom water.
ENVO:01000077	marine pycnocline	ENVO:01000259|RO:0002473 some ENVO:00002149	 some sea water|pycnocline		obo:subsets/envo-basic.obo#envoPolar	A pycnocline which is part of a marine water body and composed primarily of sea water.
ENVO:01000078	marine nutricline	BFO:0000050 some ENVO:00001999|ENVO:01001675	 some marine water body|nutricline		obo:subsets/envo-basic.obo#envoPolar	A nutricline which is part of a marine water body.
ENVO:01000079	marine lysocline	ENVO:01001674	lysocline		obo:subsets/envo-basic.obo#envoPolar	The marine lysocline denotes the depth in the ocean below which the rate of dissolution of calcite increases dramatically. As water column depth and therefore pressure increases, the corresponding calcite saturation of seawater decreases and the calcite begins dissolve.
ENVO:01000080	pelagic isothermal surface	BFO:0000050 some ENVO:00000063|ENVO:01001696|RO:0002473 some ENVO:00002006	 some liquid water| some water body|isothermal surface		obo:subsets/envo-basic.obo#envoPolar	A roughly planar, pelagic region characterised by equal water temperature.
ENVO:01000081	pelagic isohaline surface	BFO:0000050 some ENVO:00000063|ENVO:01001694|RO:0002473 some ENVO:00002006	 some liquid water| some water body|isohaline surface		obo:subsets/envo-basic.obo#envoPolar	A roughly planar, pelagic region characterised by equal salinity.
ENVO:01000082	biogenous sediment	ENVO:00002007	sediment		obo:subsets/envo-basic.obo#envoPolar	Biogenous sediment is derived from living organisms, typically planktonic organisms possessing shells, frustules or coccoliths.
ENVO:01000083	pelagic isopycnal surface	BFO:0000050 some ENVO:00000063|ENVO:01001695|RO:0002473 some ENVO:00002006	 some liquid water| some water body|isopycnal surface		obo:subsets/envo-basic.obo#envoPolar	A roughly planar, pelagic region characterised by equal water density.
ENVO:01000106	permanent marine thermocline	ENVO:01000075|RO:0002220 some ENVO:01000108|RO:0002220 some ENVO:01000109	 some marine cold-water sphere| some marine warm-water sphere|marine thermocline		obo:subsets/envo-basic.obo#envoPolar	A marine thermocline which separates the marine cold-water sphere from the marine warm-water sphere and which does not dissipate seasonally.
ENVO:01000107	seasonal marine thermocline	ENVO:01000075|RO:0002220 some ENVO:01000061	 some marine wind mixed layer|marine thermocline		obo:subsets/envo-basic.obo#envoPolar	A marine thermocline which is present below the marine wind mixed layer.
ENVO:01000108	marine cold-water sphere	ENVO:01000686|RO:0002220 some ENVO:01000075	 some marine thermocline|marine water mass		obo:subsets/envo-basic.obo#envoPolar	The marine cold-water sphere describes a water mass extending from the polar seas and across low latitudes at depths of ca. 800 to 1000 m, which is separated from the marine warm-water sphere by the permanent marine thermocline
ENVO:01000109	marine warm-water sphere	ENVO:01000686|RO:0002220 some ENVO:01000075|RO:0002473 some ENVO:00002149	 some marine thermocline| some sea water|marine water mass			The marine warm-water sphere describes a water mass extending to depths of ca. 800 to 1000 m in low and middle latitudes. It is separated from the marine cold-water sphere by the permanent marine thermocline
ENVO:01000135	nitrate-reducing sediment	ENVO:00002045	anaerobic sediment		obo:subsets/envo-basic.obo#envoPolar	Sediment hosting and characterised by active nitrate reducing microbial communities.
ENVO:01000151	manganese-reducing sediment	ENVO:00002045	anaerobic sediment		obo:subsets/envo-basic.obo#envoPolar	Sediment hosting and characterised by active manganese reducing microbial communities.
ENVO:01000152	iron-reducing sediment	ENVO:00002045	anaerobic sediment		obo:subsets/envo-basic.obo#envoPolar	Sediment hosting and characterised by active iron reducing microbial communities.
ENVO:01000153	sulphate-reducing sediment	ENVO:00002045	anaerobic sediment		obo:subsets/envo-basic.obo#envoPolar	Sediment hosting and characterised by active sulphate reducing microbial communities.
ENVO:01000154	carbon dioxide-reducing sediment	ENVO:00002045	anaerobic sediment		obo:subsets/envo-basic.obo#envoPolar	Sediment hosting and characterised by active carbon dioxide reducing microbial communities.
ENVO:01000155	organic material	ENVO:00010483	environmental material	biomass		Environmental material derived from living organisms and composed primarily of one or more biomacromolecules.
ENVO:01000157	microbial mat material	ENVO:01000155	organic material		obo:subsets/envo-basic.obo#envoPolar	Material derived from a microbial mat, a multi-layered sheet of micro-organisms, mainly bacteria and archaea. Microbial mats create a wide range of internal chemical environments.
ENVO:01000158	marine snow	ENVO:01001103	detritus		obo:subsets/envo-basic.obo#envoPolar	Marine snow is a continuous shower of mostly organic detritus falling from the upper layers of the water column. Its origin lies in activities within the productive photic zone.
ENVO:01000160	marine pockmark	ENVO:00000514	crater		obo:subsets/envo-basic.obo#envoPolar	Pockmarks are craters in the seabed resulting from the release of gas or liquid. Generally, they are formed in soft, fine-grained seabed sediments by the escape of fluids (gas or water, but mainly methane) into the water column.
ENVO:01000179	desert biome	ENVO:01001780|RO:0002131 some ENVO:00000097	 some desert area|desert ecosystem		obo:subsets/envo-basic.obo#wwfBiome	A desert ecosystem which is undergoing climactic ecological succession.
ENVO:01000180	tundra biome	RO:0002131 some ENVO:00000112	 some area of tundra		obo:subsets/envo-basic.obo#envoPolar|obo:subsets/envo-basic.obo#wwfBiome	A tundra ecosystem which is undergoing climactic ecological succession.
ENVO:01000186	polar desert biome	ENVO:01000179|RO:0000086 some ENVO:01000238	 some polar|desert biome		obo:subsets/envo-basic.obo#envoPolar	A polar desert biome is a desert biome which is subject to low levels of insolation, annual precipitation less than 250 millimeters, and a mean temperature less than 10 degrees Celsius during its warmest month. Temperature changes in polar deserts frequently cross the freezing point of water.
ENVO:01000197	broadleaf forest biome	ENVO:01000430	broadleaf forest			A broadleaf forest ecosystem which is undergoing climactic ecological succession.
ENVO:01000203	environmental condition				obo:subsets/envo-basic.obo#envoPolar	An environmental condition is a range of a determinate quality or combination of qualities that are present in an environmental system.
ENVO:01000230	arid	ENVO:01000203	environmental condition		obo:subsets/envo-basic.obo#envoPolar	An environmental condition in which annual precipitation is less than half of annual potential evapotranspiration.
ENVO:01000238	polar	ENVO:01000203	environmental condition	frigid	obo:subsets/envo-basic.obo#envoPolar	A polar condition is an environmental condition in which an environmental system receives low, yearly solar irradiance per unit area, resulting in colder climatic conditions.
ENVO:01000251	subpolar	ENVO:01000203	environmental condition	boreal|subarctic	obo:subsets/envo-basic.obo#envoPolar	A subpolar condition is an environmental condition in which an environmental system receives low, yearly solar irradiance per unit area and is surrounded by large land masses. This results in very cold winters with temperatures potentially falling to around -40 degrees Celsius and summers which last no more than 3 months of the year with a 24-hour average temperature of at least 10 degrees Celsius.
ENVO:01000254	environmental system			environment		A system which has the disposition to environ one or more material entities.
ENVO:01000256	mineral material	ENVO:00010483	environmental material			A mineral material is an environmental material which is primarily composed of some substance that is naturally occurring, solid and stable at room temperature, representable by a chemical formula, usually abiogenic, and that has an ordered atomic structure.
ENVO:01000258	fluid cline	ENVO:01001679	fluid front	cline	obo:subsets/envo-basic.obo#envoPolar	A fluid front which is 1) thin in comparison to the fluid mass it is a part of and 2) across which a property of that fluid mass varies greatly over short vertical distance, relative to variation across the entire fluid mass.
ENVO:01000259	pycnocline	ENVO:01000258	fluid cline	stable density gradient		A cline across which the density of a fluid changes rapidly.
ENVO:01000266	water vapour	ENVO:01000797	gaseous environmental material	aqueous vapor|aqueous vapour|water vapor		Water vapour is a vapour which is the gas phase of water.
ENVO:01000267	atmosphere	ENVO:01001678|RO:0002220 some ENVO:01000799	 some astronomical body|fluid layer			An atmosphere is a layer of gases surrounding a material body of sufficient mass that is held in place by the gravity of the body.
ENVO:01000268	atmospheric water vapour	ENVO:01000266	water vapour	atmospheric water vapor	obo:subsets/envo-basic.obo#envoPolar	Atmospheric water vapour is water vapour that is part of an atmosphere.
ENVO:01000275	structural basin	ENVO:00000309	depressed landform			A structural basin is a geological depression formed by tectonic warping of previously flat lying rock strata.
ENVO:01000276	ecoregion	BFO:0000050 some ENVO:01000280|ENVO:01001110	 some ecozone|ecosystem		obo:subsets/envo-basic.obo#envoPolar	A large unit of land or water containing a geographically distinct assemblage of species, natural communities, and environmental conditions.
ENVO:01000277	water ice			ice	obo:subsets/envo-basic.obo#envoPolar	Ice which is formed from water.
ENVO:01000279	ice lens	ENVO:01001547	land ice mass	ice lenses	obo:subsets/envo-basic.obo#envoPolar	An ice mass which is formed when moisture, diffused within soil or rock, accumulates and freezes in a localized zone, wedging soil or rock apart.
ENVO:01000280	ecozone	BFO:0000050 some ENVO:01000817|ENVO:01001110	 some biosphere|ecosystem		obo:subsets/envo-basic.obo#envoPolar	Ecozones delineate large areas of a planetary surface within which organisms have been evolving in relative isolation over long periods of time, separated from one another by geographic features, such as oceans, broad deserts, or high mountain ranges, that constitute barriers to migration.
ENVO:01000281	layer				obo:subsets/envo-basic.obo#envoPolar	A material entity which 1) is spatially continuous, 2) is composed of material of comparable thickness, composition, and physical properties, and 3) is physically distinct from adjacent portions of environmental material.
ENVO:01000283	lake layer	BFO:0000050 some ENVO:00000020|ENVO:01000325	 some lake|aquatic layer		obo:subsets/envo-basic.obo#envoPolar	A layer which is part of a lake.
ENVO:01000293	ice mass	BFO:0000050 some ENVO:03000143|RO:0002473 some ENVO:01000277	 some cryosphere| some water ice	accumulation of ice|ice accumulation	obo:subsets/envo-basic.obo#envoPolar	A mass of water ice.
ENVO:01000295	marine layer	BFO:0000050 some ENVO:00001999|ENVO:01000325|RO:0002473 some ENVO:00002149	 some marine water body| some sea water|aquatic layer		obo:subsets/envo-basic.obo#envoMarine|obo:subsets/envo-basic.obo#envoPolar	A layer that is part of a marine water body.
ENVO:01000298	continental margin	BFO:0000050 some ENVO:00000482|ENVO:00002000|RO:0002131 some ENVO:01000748|RO:0002131 some ENVO:01000749	 some continental crust| some oceanic crust| some sea floor|slope		obo:subsets/envo-basic.obo#envoPolar	A slope which is part of the seafloor, descends from the continental crust to the oceanic crust, and comprises the continental shelf, continental slope, and continental rise.
ENVO:01000301	estuarine water	ENVO:00002019	brackish water			Brackish water which is part of an estuary.
ENVO:01000306	freshwater environment	ENVO:01000317	aquatic environment	Water (non-saline)|fresh water environment	obo:subsets/envo-basic.obo#envoEmpo|obo:subsets/envo-basic.obo#envoOmics|obo:subsets/envo-basic.obo#envoPolar	An aquatic environment which is determined by freshwater.
ENVO:01000307	saline water environment	ENVO:01000317	aquatic environment	Water (saline)	obo:subsets/envo-basic.obo#envoEmpo|obo:subsets/envo-basic.obo#envoOmics|obo:subsets/envo-basic.obo#envoPolar	An environmental system which has its properties and dynamics determined by saline water.
ENVO:01000309	cold environment	ENVO:01000254	environmental system		obo:subsets/envo-basic.obo#envoPolar	An environment which has a lower temperature than some local or global average.
ENVO:01000317	aquatic environment	ENVO:01000254	environmental system			An environment whose dynamics are strongly influenced by water.
ENVO:01000320	marine environment				obo:subsets/envo-basic.obo#envoPolar	A marine environment and enviroment which is determined by a marine water body.
ENVO:01000321	sea water environment	ENVO:01000307	saline water environment	ocean water environment	obo:subsets/envo-basic.obo#envoPolar	An environmental system determined by seawater.
ENVO:01000322	brackish water environment	ENVO:01000307	saline water environment		obo:subsets/envo-basic.obo#envoPolar	An environment determined by the presence of brackish water.
ENVO:01000323	atmospheric boundary layer			planetary boundary layer	obo:subsets/envo-basic.obo#envoPolar	The atmospheric boundary layer is the lowest layer of an atmosphere which is strongly influenced by its contact with a planetary surface with strong vertical mixing and in which physical quantities such as flow velocity, temperature, and moisture display rapid fluctuations (turbulence).
ENVO:01000324	planetary surface	BFO:0000050 some ENVO:01000800|ENVO:01001483	 some planet|surface of an astronomical body			A planetary surface is a surface layer where the solid or liquid material of a planet comes into contact with an atmosphere or outer space.
ENVO:01000325	aquatic layer	ENVO:01001273	liquid layer		obo:subsets/envo-basic.obo#envoPolar	A layer in a water mass, itself composed primarily of water.
ENVO:01000326	deep chlorophyll maximum layer	ENVO:01000325|RO:0002473 some ENVO:00002006	 some liquid water|aquatic layer	DCM|subsurface chlorophyll maximum layer	obo:subsets/envo-basic.obo#envoPolar	A subsurface layer in a water body, typically an ocean or lake, in which chlorophyll concentrations reach their maximum.
ENVO:01000339	polar biome	ENVO:00000428	biome		obo:subsets/envo-basic.obo#envoPolar	A biome which is subject to polar climatic conditions.
ENVO:01000340	alpine	ENVO:01000343	altitudinal condition		obo:subsets/envo-basic.obo#envoPolar	An altitudinal condition which inheres in a bearer by virtue of the bearer having a monthly mean temperature is less than 10 degrees Celsius and being located at altitudes above the tree line and below the snowline.
ENVO:01000341	subalpine	ENVO:01000343	altitudinal condition		obo:subsets/envo-basic.obo#envoPolar	An altitudinal condition which inheres in a bearer by virtue of the bearer being located at an altitude immediately below the tree line of an elevation.
ENVO:01000342	montane	ENVO:01000343	altitudinal condition		obo:subsets/envo-basic.obo#envoPolar	An altitudinal condition which inheres in a bearer by virtue of the bearer being located at an altitude between mid-altitude forests and the tree line.
ENVO:01000343	altitudinal condition	ENVO:01000203	environmental condition		obo:subsets/envo-basic.obo#envoPolar	An altitudinal condition is an environmental condition in which ranges of factors such as temperature, humidity, soil composition, solar irradiation, and tree density vary with ranges in altitude.
ENVO:01000344	nival	ENVO:01000343	altitudinal condition		obo:subsets/envo-basic.obo#envoPolar	An altitudinal condition which inheres in a bearer by virtue of the bearer having extremely limited vegetation cover, silica-enriched soils, and ground cover dominated by snow and ice at altitudes above the snowline.
ENVO:01000345	upper montane	ENVO:01000342	montane		obo:subsets/envo-basic.obo#envoPolar	An upper montane condition is a montane condition in which an altitude range falls immediately below the tree line.
ENVO:01000346	lower montane	ENVO:01000342	montane		obo:subsets/envo-basic.obo#envoPolar	A lower montane condition is a montane condition in which an altitude range falls immediately above mid-altitude forests.
ENVO:01000352	field	ENVO:01000813	astronomical body part		obo:subsets/envo-basic.obo#envoPolar	An unbroken expanse (as of ice)
ENVO:01000354	ice cap climatic condition	ENVO:01000238	polar		obo:subsets/envo-basic.obo#envoPolar	An ice cap climatic condition is a polar condition in which the montly average temperature does not exceed 0 degrees Celsius.
ENVO:01000355	vegetation layer	ENVO:01000281	layer	forest layer|forest stratum|woodland layer|woodland stratum		A layer which is determined by a form of vegetation.
ENVO:01000365	ice cave	ENVO:00000067|RO:0001015 some ENVO:01000293	 some ice mass|cave			An ice cave is a bedrock cave which contains year-round ice formations.
ENVO:01000370	tundra climatic condition	ENVO:01000203	environmental condition		obo:subsets/envo-basic.obo#envoPolar	An tundra climatic condition is a polar condition in which at least one month's average temperature exceeds 0 degrees Celsius.
ENVO:01000382	cold desert	ENVO:00000097	desert area		obo:subsets/envo-basic.obo#envoPolar	A cold desert is a desert which has hot summers and cold, dry winters with temperatures below 0 degrees Celsius
ENVO:01000406	snow	BFO:0000051 some ENVO:00002005|ENVO:00010483|RO:0002353 some ENVO:01000895|RO:0002473 some ENVO:01000277	 some air| some snowfall| some water ice|environmental material		obo:subsets/envo-basic.obo#envoPolar	Snow is an environmental material which is primarily composed of flakes of crystalline water ice.
ENVO:01000408	environmental zone	BFO:0000050 some ENVO:01000254	 some environmental system	environmental area	obo:subsets/envo-basic.obo#envoPolar	A site which has its extent determined by the presence or influence of one or more components of an environmental system or the processes occurring therein.
ENVO:01000430	broadleaf forest	ENVO:01001243	forest ecosystem			A forest biome which contains densely packed populations or communities of broadleaf trees, strongly limiting light penetration to the forest floor.
ENVO:01000445	disturbed ecosystem	ENVO:01001110	ecosystem		obo:subsets/envo-basic.obo#envoPolar	An ecosystem which has been subject to a perturbation, that is, the ecosystem has undergone a pronounced change in response to a change in environmental conditions or other perturbation.
ENVO:01000451	atmospheric carbon dioxide	BFO:0000050 some ENVO:01000267|ENVO:01000797	 some atmosphere|gaseous environmental material		obo:subsets/envo-basic.obo#envoPolar	Atmospheric carbon dioxide is an environmental material composed of carbon dioxide in its gaseous form present in an atmosphere.
ENVO:01000452	environmental disposition					A disposition which is realised by an environmental system or system parts thereof.
ENVO:01000508	salt material	ENVO:01000256	mineral material			
ENVO:01000540	troposphere	ENVO:01000543	atmospheric layer			The lowest of the concentric layers of the atmosphere, occurring between the Earth's surface and the tropopause. It is the zone where atmospheric turbulence is at its greatest and where the bulk of the Earth's weather is generated. It contains almost all the water vapour and aerosols and three-quarters of the total gaseous mass of the atmosphere. Throughout the troposphere temperature decreases with height at a mean rate of 6.5°C/km and the whole zone is capped by either an inversion of temperature or an isothermal layer at the tropopause. (Source: WHIT)
