Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	RO:0002231	IAO:0000115	x 'has starts location' y if and only if there exists some process z such that x 'starts with' z and z 'occurs in' y
INFO	lowercase_definition	RO:0002232	IAO:0000115	x 'has end location' y if and only if there exists some process z such that x 'ends with' z and z 'occurs in' y
INFO	lowercase_definition	RO:0002233	IAO:0000115	p has input c iff: p is a process, c is a material entity, c is a participant in p, c is present at the start of p, and the state of c is modified during p.
INFO	lowercase_definition	RO:0002234	IAO:0000115	p has output c iff c is a participant in p, c is present at the end of p, and c is not present in the same state at the beginning of p.
INFO	lowercase_definition	RO:0002254	IAO:0000115	x has developmental contribution from y iff x has some part z such that z develops from y@en
INFO	lowercase_definition	RO:0002255	IAO:0000115	inverse of has developmental contribution from
INFO	lowercase_definition	RO:0002263	IAO:0000115	c acts upstream of p if and only if c enables some f that is involved in p' and p' occurs chronologically before p, is not part of p, and affects the execution of p. c is a material entity and f, p, p' are processes.
INFO	lowercase_definition	RO:0002264	IAO:0000115	c acts upstream of or within p if c is enables f, and f is causally upstream of or within p. c is a material entity and p is an process.
INFO	lowercase_definition	RO:0002295	IAO:0000115	p results in the developmental progression of s iff p is a developmental process and s is an anatomical entity and p causes s to undergo a change in state at some point along its natural developmental cycle (this cycle starts with its formation, through the mature structure, and ends with its loss).
INFO	lowercase_definition	RO:0002303	IAO:0000115	x 'has habitat' y if and only if: x is an organism, y is a habitat, and y can sustain and allow the growth of a population of xs.
INFO	lowercase_definition	RO:0002304	IAO:0000115	p is causally upstream of, positive effect q iff p is casually upstream of q, and the execution of p is required for the execution of q.
INFO	lowercase_definition	RO:0002305	IAO:0000115	p is causally upstream of, negative effect q iff p is casually upstream of q, and the execution of p decreases the execution of q.
INFO	lowercase_definition	RO:0002314	IAO:0000115	q characteristic of part of w if and only if there exists some p such that q inheres in p and p part of w.
INFO	lowercase_definition	RO:0002327	IAO:0000115	c enables p iff c is capable of p and c acts to execute p.
INFO	lowercase_definition	RO:0002329	IAO:0000115	this relation holds between c and p when c is part of some c', and c' is capable of p.
INFO	lowercase_definition	RO:0002331	IAO:0000115	c involved_in p if and only if c enables some process p', and p' is part of p
INFO	lowercase_definition	RO:0002333	IAO:0000115	inverse of enables
INFO	lowercase_definition	RO:0002334	IAO:0000115	inverse of regulates
INFO	lowercase_definition	RO:0002335	IAO:0000115	inverse of negatively regulates
INFO	lowercase_definition	RO:0002336	IAO:0000115	inverse of positively regulates
INFO	lowercase_definition	RO:0002350	IAO:0000115	is member of is a mereological relation between a item and a collection.
INFO	lowercase_definition	RO:0002351	IAO:0000115	has member is a mereological relation between a collection and an item.
INFO	lowercase_definition	RO:0002352	IAO:0000115	inverse of has input
INFO	lowercase_definition	RO:0002353	IAO:0000115	inverse of has output
INFO	lowercase_definition	RO:0002371	IAO:0000115	a is attached to b if and only if a and b are discrete objects or object parts, and there are physical connections between a and b such that a force pulling a will move b, or a force pulling b will move a
INFO	lowercase_definition	RO:0002376	IAO:0000115	x tributary_of y if and only if x a channel for the flow of a substance into y, where y is larger than x. If x and y are hydrographic features, then y is the main stem of a river, or a lake or bay, but not the sea or ocean. If x and y are anatomical, then y is a vein.
INFO	lowercase_definition	RO:0002377	IAO:0000115	x distributary_of y if and only if x is capable of channeling the flow of a substance to y, where y channels less of the substance than x
INFO	lowercase_definition	RO:0002379	IAO:0000115	x spatially_coextensive_with y if and inly if x and y have the same location
INFO	lowercase_definition	RO:0002384	IAO:0000115	x has developmental potential involving y iff x is capable of a developmental process with output y. y may be the successor of x, or may be a different structure in the vicinity (as for example in the case of developmental induction).@en
INFO	lowercase_definition	RO:0002385	IAO:0000115	x has potential to developmentrally contribute to y iff x developmentally contributes to y or x is capable of developmentally contributing to y@en
INFO	lowercase_definition	RO:0002387	IAO:0000115	x has the potential to develop into y iff x develops into y or if x is capable of developing into y@en
INFO	lowercase_definition	RO:0002388	IAO:0000115	x has potential to directly develop into y iff x directly develops into y or x is capable of directly developing into y@en
INFO	lowercase_definition	RO:0002404	IAO:0000115	inverse of upstream of
INFO	lowercase_definition	RO:0002407	IAO:0000115	p indirectly positively regulates q iff p is indirectly causally upstream of q and p positively regulates q.
INFO	lowercase_definition	RO:0002409	IAO:0000115	p indirectly negatively regulates q iff p is indirectly causally upstream of q and p negatively regulates q.
INFO	lowercase_definition	RO:0002410	IAO:0000115	relation that links two events, processes, states, or objects such that one event, process, state, or object (a cause) contributes to the production of another event, process, state, or object (an effect) where the cause is partly or wholly responsible for the effect, and the effect is partly or wholly dependent on the cause.
INFO	lowercase_definition	RO:0002411	IAO:0000115	p is causally upstream of q iff p is causally related to q, the end of p precedes the end of q, and p is not an occurrent part of q.
INFO	lowercase_definition	RO:0002412	IAO:0000115	p is immediately causally upstream of q iff p is causally upstream of q, and the end of p is coincident with the beginning of q.
INFO	lowercase_definition	RO:0002418	IAO:0000115	p is 'causally upstream or within' q iff p is causally related to q, and the end of p precedes, or is coincident with, the end of q.
INFO	lowercase_definition	RO:0002427	IAO:0000115	inverse of causally upstream of or within
INFO	lowercase_definition	RO:0002428	IAO:0000115	c involved in regulation of p if c is involved in some p' and p' regulates some p
INFO	lowercase_definition	RO:0002429	IAO:0000115	c involved in regulation of p if c is involved in some p' and p' positively regulates some p
INFO	lowercase_definition	RO:0002430	IAO:0000115	c involved in regulation of p if c is involved in some p' and p' negatively regulates some p
INFO	lowercase_definition	RO:0002431	IAO:0000115	c involved in or regulates p if and only if either (i) c is involved in p or (ii) c is involved in regulation of p
INFO	lowercase_definition	RO:0002432	IAO:0000115	c executes activity in d if and only if c enables p and p occurs_in d.  Assuming no action at a distance by gene products, if a gene product enables (is capable of) a process that occurs in some structure, it must have at least some part in that structure.
INFO	lowercase_definition	RO:0002473	IAO:0000115	x composed_primarily_of y if and only if more than half of the mass of x is made from y or units of the same type as y.
INFO	lowercase_definition	RO:0002479	IAO:0000115	p has part that occurs in c if and only if there exists some p1, such that p has_part p1, and p1 occurs in c.
INFO	lowercase_definition	RO:0002494	IAO:0000115	x transformation of y if x is the immediate transformation of y, or is linked to y through a chain of transformation relationships
INFO	lowercase_definition	RO:0002495	IAO:0000115	x immediate transformation of y iff x immediately succeeds y temporally at a time boundary t, and all of the matter present in x at t is present in y at t, and all the matter in y at t is present in x at t
INFO	lowercase_definition	RO:0002501	IAO:0000115	p is causally related to q if and only if p or any part of p and q or any part of q are linked by a chain of events where each event pair is one where the execution of p influences the execution of q. p may be upstream, downstream, part of, or a container of q.
INFO	lowercase_definition	RO:0002503	IAO:0000115	q towards e2 if and only if q is a relational quality such that q inheres-in some e, and e != e2 and q is dependent on e2
INFO	lowercase_definition	RO:0002507	IAO:0000115	s determined by f if and only if s is a type of system, and f is a material entity that is part of s, such that f exerts a strong causal influence on the functioning of s, and the removal of f would cause the collapse of s.
INFO	lowercase_definition	RO:0002508	IAO:0000115	inverse of determined by
INFO	lowercase_definition	RO:0002509	IAO:0000115	s 'determined by part of' w if and only if there exists some f such that (1) s 'determined by' f and (2) f part_of w, or f=w.
INFO	lowercase_definition	RO:0002578	IAO:0000115	p directly regulates q iff p is immediately causally upstream of q and p regulates q.
INFO	lowercase_definition	RO:0002584	IAO:0000115	s 'has part structure that is capable of' p if and only if there exists some part x such that s 'has part' x and x 'capable of' p
INFO	lowercase_definition	RO:0002629	IAO:0000115	p directly positively regulates q iff p is immediately causally upstream of q, and p positively regulates q.
INFO	lowercase_definition	RO:0002630	IAO:0000115	p directly negatively regulates q iff p is immediately causally upstream of q, and p negatively regulates q.
INFO	lowercase_definition	RO:0003000	IAO:0000115	a produces b if some process that occurs_in a has_output b, where a and b are material entities. Examples: hybridoma cell line produces monoclonal antibody reagent; chondroblast produces avascular GAG-rich matrix.
INFO	lowercase_definition	RO:0003001	IAO:0000115	a produced_by b iff some process that occurs_in b has_output a.
INFO	lowercase_definition	RO:0004034	IAO:0000115	c 'acts upstream of, positive effect' p if c is enables f, and f is causally upstream of p, and the direction of f is positive
INFO	lowercase_definition	RO:0004035	IAO:0000115	c 'acts upstream of, negative effect' p if c is enables f, and f is causally upstream of p, and the direction of f is negative
INFO	lowercase_definition	RO:0009001	IAO:0000115	"\""has substance added\"" is a relation existing between a (physical) entity and a substance in which the entity has had the substance added to it at some point in time.@en"
INFO	lowercase_definition	RO:0009501	IAO:0000115	r 'realized in response to' s iff, r is a realizable (e.g. a plant trait such as responsivity to drought), s is an environmental stimulus (a process), and s directly causes the realization of r.
INFO	lowercase_definition	RO:0010002	IAO:0000115	*b* is carrier of *c* at time *t* if and only if *c* *g-depends on* *b* at *t*
INFO	lowercase_definition	RO:0012011	IAO:0000115	p is indirectly causally upstream of q iff p is causally upstream of q and there exists some process r such that p is causally upstream of r and r is causally upstream of q.
INFO	lowercase_definition	RO:0012012	IAO:0000115	p indirectly regulates q iff p is indirectly causally upstream of q and p regulates q.
INFO	lowercase_definition	https://www.wikidata.org/wiki/Q2	IAO:0000115	third planet from the Sun in the Solar System
INFO	lowercase_definition	https://www.wikidata.org/wiki/Q2306597	IAO:0000115	"\""Suni, or Jalca, is one of the eight Natural Regions of Peru. It is located in the Andes at an altitude between 3,500 and 4,000 metres above sea level. Suni has a dry and cold weather and there are many glacial valleys. The flora includes gramineous plants and shrubs such as the taya-taya (Caesalpinia spinosa), the quishuar (Buddleja coriacea), and the cantuta (Cantua buxifolia) which was considered sacred by the Incas. Even though it is hard for plants to grow because of the weather, people are able to cultivate such crops as quinoa, qañiwa, broad beans and ulluku (Ullucus tuberosus). The main fauna is the guinea pig and, among numerous other highland birds, the Chiguanco thrush.\"""
INFO	missing_superclass	BFO:0000001	rdfs:subClassOf	
INFO	missing_superclass	ENVO:00000097	rdfs:subClassOf	
INFO	missing_superclass	ENVO:00000230	rdfs:subClassOf	
INFO	missing_superclass	ENVO:00000284	rdfs:subClassOf	
INFO	missing_superclass	ENVO:00000314	rdfs:subClassOf	
INFO	missing_superclass	ENVO:00000339	rdfs:subClassOf	
INFO	missing_superclass	ENVO:00002015	rdfs:subClassOf	
INFO	missing_superclass	ENVO:00002169	rdfs:subClassOf	
INFO	missing_superclass	ENVO:00002264	rdfs:subClassOf	
INFO	missing_superclass	ENVO:00010005	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01000048	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01000314	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01000320	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01000323	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01000413	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01000414	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01000554	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01000755	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01000776	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001032	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001034	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001035	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001051	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001056	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001057	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001058	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001065	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001138	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001140	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001141	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001176	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001212	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001213	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001214	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001215	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001216	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001217	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001218	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001219	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001359	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001365	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001646	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001682	rdfs:subClassOf	
INFO	missing_superclass	ENVO:01001865	rdfs:subClassOf	
INFO	missing_superclass	ENVO:02500042	rdfs:subClassOf	
INFO	missing_superclass	ENVO:02500043	rdfs:subClassOf	
INFO	missing_superclass	ENVO:03000110	rdfs:subClassOf	
INFO	missing_superclass	ENVO:04000003	rdfs:subClassOf	
INFO	missing_superclass	ENVO:04000004	rdfs:subClassOf	
INFO	missing_superclass	ENVO:04000005	rdfs:subClassOf	
INFO	missing_superclass	ENVO:04000006	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000001	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000002	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000003	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000004	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000005	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000006	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000007	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000008	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000009	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000010	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000011	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000012	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000013	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000014	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000015	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000016	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000017	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000018	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000019	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000022	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000023	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000024	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000025	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000026	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000027	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000030	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09000031	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09100001	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09100002	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09100003	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09100004	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09100005	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09100006	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200000	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200001	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200002	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200003	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200004	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200005	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200006	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200007	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200008	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200009	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200010	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200011	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200012	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200013	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200014	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200015	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200016	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200017	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200018	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200020	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200021	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200022	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200023	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200024	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200025	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200026	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200027	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200028	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200029	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200030	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200031	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200032	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200033	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200034	rdfs:subClassOf	
INFO	missing_superclass	ENVO:09200035	rdfs:subClassOf	
INFO	missing_superclass	ENVO:2000018	rdfs:subClassOf	
INFO	missing_superclass	ENVO:2000040	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100001	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100002	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100003	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100004	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100005	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100006	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100007	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100008	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100009	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100010	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100011	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100012	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100013	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100014	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100015	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100016	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100017	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100019	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100020	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100021	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100022	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100023	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100024	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100025	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100026	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100027	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100028	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100029	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100030	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100031	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100032	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100033	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100034	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100036	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100037	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100038	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100039	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100040	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100041	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100042	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100043	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100044	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100045	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100046	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100047	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100048	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100049	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3100060	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200002	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200003	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200004	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200005	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200006	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200007	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200008	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200009	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200010	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200011	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200012	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200013	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200014	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200015	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200016	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200017	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200018	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200019	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200020	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200021	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200022	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200023	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200024	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200025	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200026	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200027	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200028	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200029	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200030	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200031	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200032	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200033	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200034	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200035	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200036	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200037	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200038	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200039	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200040	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200041	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200042	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200043	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200044	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200045	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200046	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200047	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200048	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200049	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200050	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200051	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200052	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200053	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200054	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200055	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200056	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200057	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200058	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200059	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200060	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200061	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200062	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200063	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200064	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200065	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200066	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200067	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200068	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200069	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200070	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200071	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200072	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200073	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200074	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200075	rdfs:subClassOf	
INFO	missing_superclass	ENVO:3200076	rdfs:subClassOf	
